title,file,url,text
AAt,2'44;
v:
a
-ct
.
f
i
l*
i
a
*
t
J4{ 1l '
i
j
1
# ;d^4 4.A,A f
t
r
s
aJ
nq'^A
4 s ! = 6 q T l r , ) 1 i f ; lr $ E /H "" 5 Yg { i c ; { ) * 4 ' q, + q H n .t 4 , l q A e 4 ! . l 1 r) 4 4 ' L 4 J4 n - 4 ; - N u : O . r { E g f, 6 4 v 4 j .1 l / 4 ! e t 2 f s 1 r = r 4 a t U 1 f , t ^ AA4 s i l X l . E t G - l' o : { 1 ' ,o a -l V ;. F ( N ] J ) ;1 J ^ - l 4l f ! 4 I + . l f,4 p y ' { fr d | 3J
9 d 4 ., ? A ,* f T ,* ; A 3 r A g , q i a A - - - . - d A - 4 - ' { g , 3 o g J l '} H ; i 3 U i :c o G l 'l' - l l I 4 { . 4 ) , E 4 r 4 ,.l d ! Y =r q c ' . l t 4 o . x ^ ^lJ 1 l l , t , , A a Y d * "" V * m l - l ' l Y f a l & & at - A @ - ! t + A - o t - , 1 r r j = j e l' A A 2 ' * 4 4 $ 2 r . : a r f 4 t l # E l + l l I )
. H ^ ^ & 4 = 4 s - 6 e l t i - l l ) l , t ' s E s 4 i, t . f , a , 4 d l A , 4 r f 4 g l . 1 : t H i4 - 4 4 + e st ? # E ; : 4; + .n 1 l t 4 4 + f = a : / z r X Y , 4 3 d ! ^ N ) 4 i + G I r l e a 4 9 r !ll 1 l l l : l II J n s 5 r I g T l d ? . - / l 4 . 1 1 a 1 n q T 1 1 J V l t . 7 s f g a4 .a) 1 9 l i Y ' V t ? a , t a^ + q t ^9 t P 1 t l ) 4 4 2 l . l l l ) 1 1 q 4 E = l f < H t l !! , a '' a . g 4 g d , ) l "" . s , n d X - ^ e ) c l l . A + 4 q- o 9 - r s av ' c l ] ] t a 1 l ) A - 4 E 4 ' g E 4 ? ? 3 { rl 3 ' - f r J ? q # . l . y q l , "" ' , 3 q "" * :- - i J V *h p , , - - ,f a ; u 4 E A { f "" , t l l I 1 | i l l | I |
4f m 4 'tl l ) ! ; T , t - * * g I L , n : 'A # i , l 4 S E e - r dl r l : f ! S = i r d u ; l l l S 4 A -q . , , q E + * a 4 c E a l 4 4 t . r t ] ' l . t l l l l lt + $ J + = ru I G J 4 . e t 4v f y l r . r . 1 I l 4 o / ' , + z 4 r & 4 t . t . ) <j l 4 +g ; 1 + f T l l l ' . l t l ; ) l 1 l l l I I A 4 t s 4 A E ^ A 4 5 <& - = ^ . * 1 ll , + / $ € a J . - - u t ! 4 5 ( p 0 r5 J l . ! l . l . ; d - 4 J 4 - ^ ' l v l H f $ 4 sl + A q lA % z i la ? l l l
sA -d
=.1
tJlvt ^ q .+ a (, 4 4t t lI e ,w 4 01 )4 ) ,^l d -t t . 3 Jr{ ) tdv) 4,1
-l
( ( J o l u @ l u\l ol g g l l u+r ((,,l ul (/l
N
.' - f ) / c 6 t t . o r 1a r ) ) - ' t a 6 a I U { ( 1 L - d - - A 4 l a l o t r J q ) l l a = f - I a 1 C , l I 2 s r c I L U A A d 4 q Jq v . r t , y a ' 4 4 N F ! . 2 ) . q q d t 1 1 l ) e 5 4 - = j '* 4 t o l 5 . , l u q t c . f 4 - . 4 4. C y l l v t o = '- '3- , . ; n l . 9 A s t ! J 4 . - u . 1 4 l ' E . A - A r ? 4 - ! t y l J = z s s a4. ' 1 f t I : ; L u' 4 f, S < - f + ^ J 4 !r 4 . l 1 f o l 4 L 4 r ' t = i j A 4 - = d a ! t J A - ,"" - + s ; 3 1 J d . ' t - 4 1 f ' T i t l l I""
. 9 * 4 + s r G V l ( "" - , f ' r A T 6 6 0 r . l t l I l l L l ? - - f j -4 j _+ S = ; A - 4 d l c c r D ^J J t y q ^ A v 7 l . = d - ' + J 3 i - d l 1 l l + x l l' A j q ; - s 4 n - ] l 1 1 t l lt A A : g 4 4 . J 1 ) . l : 4 r s - 3 + 4 - d l q . t t l l ) ) l | / . ) l I I - 4 4 . f 4 - 4 s l + l j a 1 l 4 l j 1 t 0 , t l , ] l l t , l . ) l I 4 d 4 - 4 E 4 v4 4 4 4 l ^ a 5 4 - E + G 4 A t / A J t r 1 r l u J 1 ] + \ e A S tA $ 4 $ _ 1 ' g r s m ) 1 pc - l 4 f { s . l a 9 , d 4 J 9 a p . l . ) r . 1 . l ' V : i , 9 a 4 d + b 4 - x 1 ^ l l f s ^ = 4 l A 1 s 1 n : 4 . q 1 ,D Ac / t 4 . . 4 4 1 r * l l 1 , 9 t - + 4 : - , J - r 4 . c - , ] l ' ; . l s ' ! ( t - o G c r ; f 4 ; f 4 . 6 a r 6 4 2 q L l l t 1 x l V l l L l l
4 + ql p 4 4 / d 1 . l + l E . 4 =: fq { il l l l j I g I - * = l q I ) l l l l l a 4 6 q V ) 1 t - 3 ' € 4 4 , 4 A - a U a l ^ j q 4 l iL - a S I 1 CJ l 5 s 4 a # l a ' s f a d l 4 f l . | - d o g 3 q 1 5 - g g 3 .{ l J r lt l l l
- ; q l i]l = ql 4 a1 r l | I I -l I I I 4 4 +u , . + 9 ^-7o , # 5 A *- r = L . t E - ' $ b | ' , A s 4 A 4 , 4 4 4J 6 f 4 l l l r l l I
E ry I s+
I
3""lll
I I
o b( o C c D J, l 1 t l | I l t I I | I t t
|
I | 4 , - N - + s ^ , 1 a t b J s v 5 l s =
f
1
l
4 2
c
/* $ 4 4 l I A - q - 2 l c 'o
a
T J . : Y . l / , t
4
s ? - 4 v < c t 1 + r . . 4 l A J q . t 1 D V E 1/ / A E 4 . a - 7 4 - 4 ( - . & l r : ! 1 ' ) r l l i , : . l l 1 t l t | l | | I I| I f1 t l ^ 4 ! a 4 r A t s E ^ l 4 j 4 a l k 4 4 = 4 d l f i r - . 4 4 "" c . l ' l ^ y + ] l , , u + . 4 4 4 n n 1 - _ 6 c g J , l
I
A A r r ^ ? A "" ( u 1 \ . 6 1 y V 4 , + g r ) { - A 4 ,+ 3 = l .1 l 4 r o A 1 ^ 1 tl I l - ) l l a t l lt I t l l |
|I
4 - d a 3 + 5 -l . 4 ! u D t , l r * !.l fr 4 A i -- l +'a 4 4 - 6 4 j + d ! t c o ] . a t l 1 l ' / , l . 3t4A - - / 4 a 4 i q 6 ' 4 q . 1 + J 1 l l D . . l l F tl | t | lI | l | | 4 a a - . n f = l 3 t t ^ l 1 s { _ A # 4 ? ;l 4 A ) q ) s P , A g a .+ l f * f r m l l y o , A - ' : 4 Q . 4 . . : r 4 * 1 ! E n 4 4 4 - + g & p*, ) ^
ll l 1 l c E + E t 4 ^ r -4 . a 4 d .l l ; : b . J = 3 { t"" n 4 A . t l l l l 1 S t(t 4 uA + - 4 + 4 / 4 c 4 4 +j 1 t l g + 4 o f a A # i , E l : 4 J q I l t . n A t A - q l r l l 7 9 t "" r 4 f, aJ : :f i l,
t4; g 3A
I5. 4v + f lfC l 9 rJ. ;1 m t5' d = - ^t/ l a d'm rff
l lt l l r : 4 a p 43 A g ^t ' . r a 1 , 4 A S - =1 d l n r ^ { v n , ' 7 r o - 4 - - A 5 ^ c n ) 1 tr , s 4 , q - = t + 1 t , A 4 3 . I . 4 1 1 1 ? ) . = a d + + . . 4 ? E 1 l t' 4 - 4 4 . - - + z q . q t l 1 l l i y l l t l l l l | 5 f a 4 4 a s , r , ) 4 e l . 4 1 = d E ,1 l , - 1 l l 1 I l I l , 4 4 -l W l l lI + . 4 A4 + - ? H + t 4 a 4 ^ - 4 4 . g ) g ) . d E $ s , f A J a s t i . ) , /r : : -A 1 * f l 'o- . - A - 4 A A l 5 + F ^
n *4 $ E s 1 n 4n ^ 1 ' , f 4 h - / $ 4 A 4 f * q s .- i t 2 r , q l 4 , E a ' l 1 i q ; /l | ' l l l l l d s - 4t ? 4 / 1 1 f y A 1 i l D t t * A - g4 s A f a t 4 o r u l l A - ' t A l ^ t n T 4 6 A f E - 4 ""4 l ) J / - / . -- ? - -? r 1 A r 1 1 f c 1 l l f l l 1 1 1 J l i l t ] t V l l t l l l I | | | | I 4 $ 4 t q g v 4 E u i l ' l t P s - : ; 4 ? 4 l "" r l l l , r 1 , l l l l a 5 +t s 4+ . l -l A - 1 l y t P u l l . t l 1 l l l l l I I I t * Js s 1 J 4 T 4 *r 4 l\ ' { h l e * l l q q d f s f 4-l l r l l l I l l l l j t ! t : r t : - i { 1 E + t ! L i l r 4 l * 4 s ; $ A 9 it ,. ' ' l l ,
4 ^ f 4 l I ml 4nl f ^ l e l l 1 ;t
+flr, =nill g) 4 + 4 l t I&a tlJrl 4rl + A,l I,
dv4l 1 g I dtyt 5^?, l1ev
I I
I I t. If -1. 31,
:-l
3 o(,l
Or g'l ool 3.t
fr
1rl
sl
o/
,al
4tl ftv l rv
4) l I
l
- lt l I $
J 4/l 4t
- l
o s lHl J I l 1 T f ) I_c x j
-=t 4lI /= = 4
- 3 c f -a l Ll ' l l ' I L a fv f s = $
s ;,1l1 -c 5 rl
9 -1t,
-t lgJll + =
l. llrl
1 AI
'o+
r
A
r 4
4
l
a)l
*
,-4)ll fll
A ll I
? ? 1 l A el
I
4] A.J!
4 I
ql
4l I d
4
ll I 1l
el e)
A. I A
I
I
+sl 9n4d *,4fuflAI s| |
aAy,A tbt)4=a) + rS+fl4 AA rys friln
&naD143-cr YI ?4-l g n ild E ll | ;+q
4 ""'4 l, fr A 4 o tr 4 4J 'l .d =! fl,z - *ffi sr, 14*$f d 14 r s! I d,
fl q *r.,? +'* e,4 q A'n 4 aIaA
(D 4 fl f 4 r 4 :t g = s +- r* lo! ' r P v ! d f j , 9 ^ 4 4@ 4 4- I| sb'l *
b.J 9 a q],r4== -Eg f 4 r . o t'6 4 A iJ , , + g . f V , ^ -'
( - N, ) I.1f ldl yq € ++4 fl,, A E -l d Iv f!i6ll5 4G! 4, |^,-,u{u $ l ,?4
4 fl.r + v, 1 = 4 A i s l + sf ( ! A * + 4 s ' t A M ',* ) a . '- t - ! A a < ""| a A 5 -; l 1 , + 4 t 4 n : ' -r
+""! = 4.)
^A 4 n J- N a t a aff d 4 S =q.4- t l nr ^ a l 4'vl x 4v A -d- cl w 2 4l y n H i a Xil
A 4 4 ov fr 4 +rTyI+ A 4 i fracA reSl
ld--t g /7 lgl (D 4 + sr - Et^ fl
G' n E.rlEl H ,4 H .,?f,91
G ff ga ar 4,l N4 # s
3 E 4 ) d 4 4A f f il i , , W 4 n 1 I l ? A P i A + q g l Al ' A 4 g ., 4 ; g a 4 s +^ d t ,d g ! 'l l l l l - ' 4 a 1 l dl ) f s ll l A)l 1 + I'g ? ! s .f : f l |
q q 4 4 E A! E % . . # n : - A l: c . r * f a + q A E r l - "" ' A - 1 X A - o ' v - : , A l : i l = c { , r l ll l l t 4 g C 4 E tf U dq + 4 1 = d 4 * q - r , l ? y t l q I l l I t 4 g s i 4 ' ' f , 1 E G ' X 4 : A ' y 1 4 # + 4* A l l l l l 4 g ql 4 4 €t ^ i , e ;l l ! d 3 d S l . J l l "" l l l + 1 E + + * lH : i i i l l s l T $ + + + l l l l
, * S t ^ V r =f 4 Q l 2 - e 's 'r, . $ - e E a + o E { r l r r l l l ^ $ A ' |h N f 4 l t ; A + d 4 f l 1 f l l | a s 4 . E ^ 4 t ' ; a 'r' l } l l A t s 4 ^ 4 4 l 1 4 _ 4 3 l l 1 $ fl T ;3 +u1
+ d
d : vl ' s tt q j1 q b ap l l 6 4 V ,' S av t ' j W r A rc, l l d + v s J.rl =l 4 ('lv ' El ,wSt # l s $,?l
: itl., :' 4l .:- .-l -- sl.'l :l
l. =l
l.
7
* 4 : 4 ] .l J d - ^ (, "" ot t P s r ^ : 5 - N < J & -^ - r E r i r l ) "" . > 1 f < - l -
^ 5 t4.XJ N)o l ^ r t "" ! = . ' t
4-XFtr Slo
4/FJi; .\
il a
aal=tF<t) 4 < ap .r : =
4A)
E/Nl
,x-{ q0o0t ) vl
.r Fl
-r
P
4' J1 i
/
i
.1
l^
^ 7>
?
3 - / l u
q
'
,
l
l
Mvt,sa *.| 5
)+A! . + y,l
ilo
4 4l
dAvF.x_E a
rql
(h s.t El
(D =-
Ft() ,34L1,|tr .l l I
X \v N o r 5 rr. t l- 4 - d .1 v , l 1 l
?,>
o |
.-+ Fl-l EI
UV
N) F) * ll. l
Fi t2l^ I
v- |
Ag 9.
s.Lll
4Y H
4 +
H
.r
.
i
A
-frr-l{
I
|
rpl
vt-+ al
^ + a 4 4 7 tl1 Sl"" #df+3 ##1 1 +a;i+fi AT
tct 1l 4 - -a) .Se
+l fl. -J d4*;4sfl,4+aofl*{\d;+E
a 4 A ] ^ . E .a11 r + A4 1// 4 + z A ' 1 1 d!.r
+fl
++11- sr,,sr sts4 4
s
l
f u
H
t
4 S/
ooa fl -l n , lJ. 4/sl,
b.) s 1l f ) - 4 !.a1 2 =l 6 y l - *# i 1 lt q ;- ; 11]l;*1ii ++il* # grA
( F b., n ) ^ f A t 4 1 o l U ) - + . : 1 d 1 1 1 V .a ,- a s 4 C, ; 4P 1 ) l i , r g A X S l {, . , d i *+ :;{ + 13 g * x a a + r f ! r - + + ? fl * t. ? fl , i s 3 = . 4 . 4 s 4 d { l+ . l r 4 3 4 rb 1
q
fla ;if,?A $flx,+*e1i,:t*a H+
A
49
4i aofrn*I1fliI:Aq
rq --a-J{^ em;e; ,tq
'o)4 ^A
fl) t1 --{
#\!#lEt+;,fl -*4
--r+t *334+
g g r #4
st E d*l
fl A^4 xe'qd': trAA lesss'lVs
? i4+
4J !.1 ;1flry;
=!d +!l€s*.iq fl,H
4 Ai. -, - I
n A c:i ++\;n I#q f, +flH fl,sl|
i ls 4lilf, +l
4
44 x+ni:-
n?! GAittll
? I
T A---{4 .1-V I A*r i;: g
fll
g"" =.1 stL -'l
4)4
4 aaX n+;ri sl
Sv #H f,4
.JU flII
$ A- fl-'!-Iil + ;X3filtr 1l
nl =--Jnt
4l
1 ,<t+^ I ;H.H+ t* ! ,A
i{I
4;tl * ol
tdtV + +
s+o'llfl 4 #s
f, y
-4
{#:il
#4ilr
3*4
fr
*i
:
a g 4 * I A q i r lf A r H 4 1 4 sf, * € g!
AItfl.e:;Hiln"";1
{t
i 3
f q
{ *
1+ ?
fl
?ltiti
F*n
+Iq
il+!
Tifr1r3s
lv""y+ ?t
x&a-
493I""
tury; q
ie flA4
i4'3
q
n11
++?
eg*
*zT 1;n
;%g
44Co *4
t6u1 ,s.{ f{l tr+
{d
'fl
LqE xil! I,A , 4 ,r4 4 4 fr
e
H fr 1q7 l""
sfl;
ilA? i1""i"" 1
ooq
,A;f, q
\ b J .) 74NT' 3 .AJ-AdJ.A 4 x,2
+) tri# q?A A 11,4
(i.J, 4
x** fl""+9
+
!a4,
1
tr ! +\ g
1 q fr^ '- * flfi"" fl d"" af,{ g
+#g g
t#n
i+; -4,4
*,+,{
1 *z:d' /cA
t 1""H+ .i A,e i?+ +l . j Jl 4.a
s-f
;#A n j# t i ' > { 43,
L+ #ili -, i.t q -<'
EI: a&
(,l
1 ?A i :+1 d,Al l 6 r ) il 4 ff'g *
919
4{a 4 (nl' 4 .ti
43
#a* frq<:L!,
Hg
4
tgdrtr
*Ar,' dg44v4h ';""3 5fli Hst 9t1 ^ -+ ),
--, st
1\ 'A:vt
+rl
4 ZA,F +d; 8+ 6v
Ezv
4., ? rr I 4 fl g - a l{ t -fi
at t_lt
fl
f 31.,: 3' :99iPl'ri 3 .'r+.,)N)F
desa 4 H
3
5
4 P*e s 4+X&,frf,|j"" F f?$bs$
aSdo n n+A,+H E
de3_4ard
daa,fi A^ S
* A - t i a ] { = a 1 d E{ 1 9 ' f, ..,t, { 4 4 E\ I f,fryf,'fla""e i fi ; , * ""f,+H, 1#+g F
\F
Aa<r4 3-
2 '4 , 1 4 n 4 i : l.a: + I €1i=e$ - "" * + ]- * a""sulufl>
y sll^ 5-{ igdlga'Aiaealio
- : | + f "" lo 1 ? , t f 4 i . s i . J , ' / l 4 + l - a 5 = l Y t r 6 A * t '* a n I - N F + d = E A i n , ri - y
n,A \4' 4 ,t r3+ 1 1 a r,;'fl++^
{qfl4 -fl- I
d""5 Pg q4. .:- 4 A4'A r'+1
fl
-iq9
n-.Y
jIq { F.Al 3fl;""43#
4 n A)*
a4 a$L # fl d.b q, {-:-1fl,
L
<4
Y
^4l
a
a
, 4 ' + tuyt ^4Jl 3 g 194 + A', T4
gfr
8 4., - S i $ 4 ^ 4 , 6 1 4 jl ) A1^)td+!411 ',-g?* H #
sl g
st,
-!441
lat flY6v'
4& J''i
pJ,
.4)
o.l cI
5t :ir:
-dJ
ata -av+
^,4
: = h qtl'' E
!
,uq- Sf
,q Cp.
=cu)4 tu
E4t
ooa at4
-or 4L
([.,J
qt4g
E)
(l.J,
61 .!^
a,
4=n
.b
dV
4
fi
ga._y! 44
4/ AY
d' 4.
st vr +t i "" ' r ' z + t l ) +l
A ,o,+ -- o 1 cF 'r'
4
=4]
--v*
Fr*
Flil r
(JI - (Jt IJJl \-'/;\1 ; 5 ' l l @
Ay l-
1l 9)
sf o
(^
6)
nl
a
N
fl
.l
6""3ctll
A
a
7
/-.{
1)
(1J-"
View & Download,13-05-2015%20P.pdf,https://mcrohtak.in/sites/default/files/2025-09/13-05-2015%20P.pdf,"-^
4*Rc EHFq'Fr c rctrqq i i lR trrq
tnil+,
fq-d,
I
Trtrt,
qrrc fr{-q, t-rao
I
tqT tf,
l. * *qq Rie gs-,sr, HisE, tt6-d-o' ctro wrn fi
2. * €rrft aTFT qil{T, Tt-er qqr s{RI r
I
3. lft Tdq Wsr, frtrm qqr s{w, .rfi-siwmT qra$
4. ffi s€Tmr qcr, furH w+il s{s, aarq)T r
5. sft rffiq fq-{, ftqrq H+rr s{€r, itsc-o r
6. * {r""t-$q, s(Fr qrd do-r, nrrq ftrrq, r t-cro
7. ffi qq6 q-ft, s(Rr q[d io-2, qrrc ftrrq, tr r e-c-o
8. ffi E€hdT E-+iT, s{Rr qrd qo-g, qq-q ftrrq, irer r o
9. S qrw-a, rrcs qrd do-s, nq-q frrrq, tsao r
to. ffi qq sqsq qrd io-0, qw ftrm, taao r
tt. ffi HRf,r, s{Rr qd {o-2, nq-q ftrs, rtaao r
ffi r
tz. sqrcFrr tft, sqw qrd io-e, q.R frq-q, trao
tr. fr qEmt""t R{e, ses qrd qo-g, qrrq ftrrq, i-sa-o r
* r
t+. oRilf, €qR, s{Fr qrd io-ro, ;FR ftrm, rtroo
ts. ffi eTF{dr gqru, rrcs qd io-rl, ;FR ft''rq, v}ea r -o
16. * gcaTq {ergffi, s{Fi qfd io-rz, ;Ffr fr.rq, tsao 1
qcg r
17. S dsq, qr€ io-tg, Trf{ fuH, t-aao
ts. ffi {-{r, s{s qrd io-r+, qr-{ furq, trao t
tq. S emq €qR f{, qr€ io-rs, qq-q frrrq, trrot
* r
zo. srgfd. qr8, Erd io-ro, qq-q ftr|q, iraao
zt. +ft qq fo-sn, s{Fr qr€ io-rz, ;Ff{ ft{q, t- r gao
t
zz. aflqfr !trq, rr{rq qrd {o-ra, qrf{ ft.rq, tsro
zz. +ft eTF{d, s(s qrd io-rg, q{n frqq, taao r
t
z+. SrqR aeff, wqtq qrd do-zo, TrR ftilq, rtgero
t
a/zots/721/ tlf(tr
o-qio:- McR/MAyo ftqfa':-P
frqq:- T{rt ftrrq, t6tro frt ffi6'-13.0s.201s o1 vqe d fug sTrdtfur frt.rS
tg-o, a1 o.rqffi RfC eftr
B-q{tffi Awq d q<rf fr Efud fu-qr qror t fu fu{ifr 13.05.2015 o} srfl'
rr:oo qd too era, qq-q cfd, fudT fuorfl raq, *€il+- q nq-{, qrs ftq-q *fl6 ot
Gftqflf,r fr qw furq dEno- of qqe w fuq-{ M d fug q(q qr1 t-d-o cildfud of
d-d-6 n rrffi t csre o-) wRf, fu-qr rTqT I to-o olqffi ftqtc arTq-ot ga+ef ' r$ ye t
otr
GftIrrrn' fu nft6 t
t
\{arq: srtttr cqe of gfr ffi/--=
t
ffi,
et
*
twwpr
1. turq,
jo(?'7> 2tliLlr
goori6:- McR/MAYo RlzoLs/ frqio:
qh ffifuT d ifta t,-
{€-+t 1'o' q-d{rrf
-iso
1) GrTgK, +6f,-tr d-cc-o
t
z) fravo, yrf,ft ranffq fuo-rq ERqrqr, q-{qdr
I
3) cTrgffi, qr5q frrH t-ra-o
4) oTffi Grffi, nq-q ftr I m, rtrro
r
5) Bqfueqm GTrFc, Trn ftq-q, ire.ero
r
sdrqfi'qrn ffi cTffi, qrs
6) ftq-q,
Tq-{ frq-q,
rtraoug
,-/"",.--nt'
frqio re.os.zors oi qq-g ftrH of g{ vns i-do, o1o,rffi Rd-Cr
Ift[ g-fiTlil lilq
HO
I iFI 2015-2016 0T srFr 3T?IIIII=kI qqe €l€A OFi TqgIKT H ETO-R €I
qtr
qq 2015-2016 oT olrq erqqrFfd {qe Sd6-q TdF{
Eqrqr rrqr fusol ft-q-{'r Rq s-6R d *,-
€rTqTfuf, 3[rq
q0 qE 3i-gqrFd sTrq
(ard
d)
€q
I s{C} 2500.00
2. rflrTiT slrq 700.00
Tffi-i (eKrltkT) 850.00
9-6fi-{ G?Dr{Ir) 1550.00
4. 3IIq{FFT OT 40-00
rrffiiqF
5. TEt 18.00
qrc{ etr
100.00
qF4
7. FFDrfr 500.00
8. q?5-a{ S1-gl 12.00
9. f+-{rqr 160.00
tq(pl (r,( 25.00
fi
11 Iir+T 100.00
12. qso kD;rR E-€ E.sI di 1.00
ffi
l? ilf,qqrq 3.00
filflq{
14. 100.00
15. lrlo-di Eo 200.00
wr-{
16, 6|\r{t 2.00
17. erqor$ Etq 410.00
afiqr|-ld drt$-{
18. ?-s 50.00
19. lig-ql-{l gu-g rgqllcre 200.00
20. cIT-4-{ 1.00
*q
21. 60.00
Ed 7572.OO
srgqrr+fl eq sqqr(T € F|FFTT €l
qq
q-0 Tq orgcfild
Grd d)
1 orl=Nlft{Il trI 3996.00
fd-{
2. ?DTqIEI-II 6' 492.00
E-d
5. tql*d isA 1158.00
4. Iilorfl orS 1450.00
sl
4','tl 00.00
snrwft
6. qrFr s{rE 100.00
7. q€-qrq Co-g 200.00
Mtue
B. t6t(pt cpt 25.00
9. Sfr 50.00
Ed 7471.N
sq-+fi sr-Jqrfud crrq.s drrr qfi Tq-afl stfr qqe qnicr
Ec
60 fifwur rl$l drd if
1 01.03.201s -1 qt-rfrTo *s 4941.87
2. sFirTf1;1TI sIIq 2015-16 7572.O0
J. EFr g-RflFkr 3rq 12513.87
4. 3rf,cl|+d.qq 2015-16 7471.00
31.03.2016 o.I 3i-{qrfid eTs 5042.87
nqq c-*qqr of *ffi * :-
IK qftr trq
$qr
2 q{f,r FKFII E sldfr qHtr6 Hfuffir +q f{qt-s 26.s3.20rs +l g{ A-d-s { qa rmq
ema od * frq rrd R{€ crd i z qrqm Fffrrqfr R crfta fuqrrqr qr, qr5 r€
ttrzq-+r gqmq 6rqri ettr trRH sff RfrJ q qrkd € Ffqr qr
Rlis 26;03.2015 d gi +d{ q s-sr t {flftq {fl rcn *} gt: vffi t
qffi fr Frqiq fuqr wr sr fu qrdR{€ SsR Bqr qrdr Br
qd q
w{dr srdlfr z +;ild $ ardt
mqtrd hfu-€r +q + frc fi qff *sn
t, n g {6 trRre sfu R+f q entrd
TdI fuqI qI SFII
€rd: {fi rKFr r{ ftuiq kcr qrE
I"
